id;reportsuitename;data;hour;termo;quantidade;arquivo;createdat
1967;PF - Pontofrio.com;09/08/2018;4;microondas;12;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:19.0000000
1968;PF - Pontofrio.com;09/08/2018;4;geladeira;0;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:19.0000000
1969;PF - Pontofrio.com;09/08/2018;4;j7 pro;2;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:19.0000000
1970;PF - Pontofrio.com;09/08/2018;4;moto g6;0;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:19.0000000
1971;PF - Pontofrio.com;09/08/2018;5;notebook;0;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1972;PF - Pontofrio.com;09/08/2018;5;iphone;3;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1973;PF - Pontofrio.com;09/08/2018;5;celular;2;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1974;PF - Pontofrio.com;09/08/2018;5;guarda roupas de casal;0;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1975;PF - Pontofrio.com;09/08/2018;5;iphone 8;3;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1976;PF - Pontofrio.com;09/08/2018;5;iphone 7;12;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1977;PF - Pontofrio.com;09/08/2018;5;microondas;0;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1978;PF - Pontofrio.com;09/08/2018;5;geladeira;0;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1979;PF - Pontofrio.com;09/08/2018;5;j7 pro;6;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1980;PF - Pontofrio.com;09/08/2018;5;moto g6;0;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:19.0000000
1981;PF - Pontofrio.com;09/08/2018;6;notebook;0;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1982;PF - Pontofrio.com;09/08/2018;6;iphone;4;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1983;PF - Pontofrio.com;09/08/2018;6;celular;4;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1984;PF - Pontofrio.com;09/08/2018;6;guarda roupas de casal;17;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1985;PF - Pontofrio.com;09/08/2018;6;iphone 8;2;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1986;PF - Pontofrio.com;09/08/2018;6;iphone 7;2;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1987;PF - Pontofrio.com;09/08/2018;6;microondas;8;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1988;PF - Pontofrio.com;09/08/2018;6;geladeira;0;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1989;PF - Pontofrio.com;09/08/2018;6;j7 pro;4;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1990;PF - Pontofrio.com;09/08/2018;6;moto g6;6;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:19.0000000
1991;PF - Pontofrio.com;09/08/2018;7;notebook;29;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
1992;PF - Pontofrio.com;09/08/2018;7;iphone;99;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
1993;PF - Pontofrio.com;09/08/2018;7;celular;57;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
1994;PF - Pontofrio.com;09/08/2018;7;guarda roupas de casal;15;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
1995;PF - Pontofrio.com;09/08/2018;7;iphone 8;64;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
1996;PF - Pontofrio.com;09/08/2018;7;iphone 7;30;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
1997;PF - Pontofrio.com;09/08/2018;7;microondas;30;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
1998;PF - Pontofrio.com;09/08/2018;7;geladeira;12;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
1999;PF - Pontofrio.com;09/08/2018;7;j7 pro;12;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
2000;PF - Pontofrio.com;09/08/2018;7;moto g6;30;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:19.0000000
2001;PF - Pontofrio.com;09/08/2018;8;notebook;49;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2002;PF - Pontofrio.com;09/08/2018;8;iphone;156;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2003;PF - Pontofrio.com;09/08/2018;8;celular;77;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2004;PF - Pontofrio.com;09/08/2018;8;guarda roupas de casal;64;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2005;PF - Pontofrio.com;09/08/2018;8;iphone 8;72;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2006;PF - Pontofrio.com;09/08/2018;8;iphone 7;83;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2007;PF - Pontofrio.com;09/08/2018;8;microondas;38;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2008;PF - Pontofrio.com;09/08/2018;8;geladeira;114;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2009;PF - Pontofrio.com;09/08/2018;8;j7 pro;48;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2010;PF - Pontofrio.com;09/08/2018;8;moto g6;45;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:19.0000000
2011;PF - Pontofrio.com;09/08/2018;9;notebook;46;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2012;PF - Pontofrio.com;09/08/2018;9;iphone;104;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2013;PF - Pontofrio.com;09/08/2018;9;celular;150;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2014;PF - Pontofrio.com;09/08/2018;9;guarda roupas de casal;144;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2015;PF - Pontofrio.com;09/08/2018;9;iphone 8;87;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2016;PF - Pontofrio.com;09/08/2018;9;iphone 7;87;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2017;PF - Pontofrio.com;09/08/2018;9;microondas;71;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2018;PF - Pontofrio.com;09/08/2018;9;geladeira;79;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2019;PF - Pontofrio.com;09/08/2018;9;j7 pro;62;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2020;PF - Pontofrio.com;09/08/2018;9;moto g6;49;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:19.0000000
2021;PF - Pontofrio.com;09/08/2018;10;notebook;374;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2022;PF - Pontofrio.com;09/08/2018;10;iphone;160;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2023;PF - Pontofrio.com;09/08/2018;10;celular;121;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2024;PF - Pontofrio.com;09/08/2018;10;guarda roupas de casal;182;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2025;PF - Pontofrio.com;09/08/2018;10;iphone 8;124;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2026;PF - Pontofrio.com;09/08/2018;10;iphone 7;133;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2027;PF - Pontofrio.com;09/08/2018;10;microondas;171;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2028;PF - Pontofrio.com;09/08/2018;10;geladeira;135;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2029;PF - Pontofrio.com;09/08/2018;10;j7 pro;98;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2030;PF - Pontofrio.com;09/08/2018;10;moto g6;71;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:19.0000000
2031;PF - Pontofrio.com;09/08/2018;11;notebook;239;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2032;PF - Pontofrio.com;09/08/2018;11;iphone;164;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2033;PF - Pontofrio.com;09/08/2018;11;celular;263;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2034;PF - Pontofrio.com;09/08/2018;11;guarda roupas de casal;220;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2035;PF - Pontofrio.com;09/08/2018;11;iphone 8;161;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2036;PF - Pontofrio.com;09/08/2018;11;iphone 7;196;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2037;PF - Pontofrio.com;09/08/2018;11;microondas;194;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2038;PF - Pontofrio.com;09/08/2018;11;geladeira;173;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2039;PF - Pontofrio.com;09/08/2018;11;j7 pro;95;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2040;PF - Pontofrio.com;09/08/2018;11;moto g6;71;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:19.0000000
2041;PF - Pontofrio.com;09/08/2018;12;notebook;226;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2042;PF - Pontofrio.com;09/08/2018;12;iphone;100;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2043;PF - Pontofrio.com;09/08/2018;12;celular;166;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2044;PF - Pontofrio.com;09/08/2018;12;guarda roupas de casal;93;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2045;PF - Pontofrio.com;09/08/2018;12;iphone 8;107;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2046;PF - Pontofrio.com;09/08/2018;12;iphone 7;132;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2047;PF - Pontofrio.com;09/08/2018;12;microondas;103;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2048;PF - Pontofrio.com;09/08/2018;12;geladeira;123;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2049;PF - Pontofrio.com;09/08/2018;12;j7 pro;71;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2050;PF - Pontofrio.com;09/08/2018;12;moto g6;105;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:19.0000000
2051;PF - Pontofrio.com;09/08/2018;13;notebook;128;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2052;PF - Pontofrio.com;09/08/2018;13;iphone;155;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2053;PF - Pontofrio.com;09/08/2018;13;celular;124;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2054;PF - Pontofrio.com;09/08/2018;13;guarda roupas de casal;110;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2055;PF - Pontofrio.com;09/08/2018;13;iphone 8;175;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2056;PF - Pontofrio.com;09/08/2018;13;iphone 7;104;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2057;PF - Pontofrio.com;09/08/2018;13;microondas;117;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2058;PF - Pontofrio.com;09/08/2018;13;geladeira;86;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2059;PF - Pontofrio.com;09/08/2018;13;j7 pro;121;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2060;PF - Pontofrio.com;09/08/2018;13;moto g6;100;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:19.0000000
2061;PF - Pontofrio.com;09/08/2018;14;notebook;164;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:19.0000000
2062;PF - Pontofrio.com;09/08/2018;14;iphone;88;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:19.0000000
2063;PF - Pontofrio.com;09/08/2018;14;celular;55;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:19.0000000
2064;PF - Pontofrio.com;09/08/2018;14;guarda roupas de casal;112;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:19.0000000
2065;PF - Pontofrio.com;09/08/2018;14;iphone 8;162;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:19.0000000
